2026-03-28 03:58:12,250 | INFO | MainThread | Raw rows found: 7
2026-03-30 17:18:21,441 | INFO | ThreadPoolExecutor-0_1 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 17:18:21,449 | INFO | MainThread | Completed raw row 14 with status 'ok'.
2026-03-30 17:18:23,732 | INFO | ThreadPoolExecutor-0_3 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 17:18:23,739 | INFO | MainThread | Completed raw row 14 with status 'ok'.
2026-03-30 17:18:24,848 | INFO | ThreadPoolExecutor-0_4 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 17:18:24,857 | INFO | MainThread | Completed raw row 14 with status 'ok'.
2026-03-30 17:18:26,371 | INFO | ThreadPoolExecutor-0_0 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 17:18:26,394 | INFO | MainThread | Completed raw row 14 with status 'ok'.
2026-03-30 17:18:30,544 | INFO | ThreadPoolExecutor-0_6 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 17:18:30,591 | INFO | MainThread | Completed raw row 14 with status 'ok'.
2026-03-30 17:18:34,877 | INFO | ThreadPoolExecutor-0_7 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 17:18:34,884 | INFO | MainThread | Completed raw row 14 with status 'ok'.
2026-03-30 17:18:38,411 | INFO | ThreadPoolExecutor-0_3 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 17:18:38,422 | INFO | MainThread | Completed raw row 15 with status 'ok'.
2026-03-30 17:18:42,490 | INFO | ThreadPoolExecutor-0_2 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 17:18:42,540 | INFO | MainThread | Completed raw row 14 with status 'ok'.
2026-03-30 17:18:44,222 | INFO | ThreadPoolExecutor-0_5 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 17:18:44,268 | INFO | MainThread | Completed raw row 14 with status 'ok'.
2026-03-30 17:18:44,634 | INFO | ThreadPoolExecutor-0_1 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 17:18:44,645 | INFO | MainThread | Completed raw row 15 with status 'ok'.
2026-03-30 17:18:49,476 | INFO | ThreadPoolExecutor-0_6 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 17:18:49,484 | INFO | MainThread | Completed raw row 15 with status 'ok'.
2026-03-30 17:18:52,276 | INFO | ThreadPoolExecutor-0_0 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 17:18:52,282 | INFO | MainThread | Completed raw row 15 with status 'ok'.
2026-03-30 17:18:53,831 | INFO | ThreadPoolExecutor-0_4 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 17:18:53,841 | INFO | MainThread | Completed raw row 15 with status 'ok'.
2026-03-30 17:18:54,177 | INFO | ThreadPoolExecutor-0_3 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 17:18:54,182 | INFO | MainThread | Completed raw row 15 with status 'ok'.
2026-03-30 17:18:59,732 | INFO | ThreadPoolExecutor-0_2 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 17:18:59,740 | INFO | MainThread | Completed raw row 15 with status 'ok'.
2026-03-30 17:19:02,227 | INFO | ThreadPoolExecutor-0_1 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 17:19:02,235 | INFO | MainThread | Completed raw row 15 with status 'ok'.
2026-03-30 17:19:03,866 | INFO | ThreadPoolExecutor-0_5 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 17:19:03,869 | INFO | MainThread | Completed raw row 15 with status 'ok'.
2026-03-30 17:19:06,438 | INFO | ThreadPoolExecutor-0_6 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 17:19:06,442 | INFO | MainThread | Completed raw row 16 with status 'ok'.
2026-03-30 17:19:07,088 | INFO | ThreadPoolExecutor-0_0 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 17:19:07,092 | INFO | MainThread | Completed raw row 16 with status 'ok'.
2026-03-30 17:19:11,015 | INFO | ThreadPoolExecutor-0_7 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 17:19:11,018 | INFO | MainThread | Completed raw row 15 with status 'ok'.
2026-03-30 17:19:22,291 | INFO | ThreadPoolExecutor-0_4 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 17:19:22,295 | INFO | MainThread | Completed raw row 16 with status 'ok'.
2026-03-30 17:19:22,698 | INFO | MainThread | Appended 73 processed rows into 'processed data'.
2026-03-30 18:21:28,638 | INFO | MainThread | Skipping already processed file_id 1HmYE2RPBlvhOep2c36MxIopQKGt2YE17 from raw row 2.
2026-03-30 18:21:28,691 | INFO | MainThread | Skipping already processed file_id 1z0YNXkfpNP0YnJ7vwJLhTR__EHour3b2 from raw row 3.
2026-03-30 18:21:28,704 | INFO | MainThread | Skipping already processed file_id 1j4ZTSIMHV6mgHa1d8aDGW8ZJX2V-oxZJ from raw row 4.
2026-03-30 18:21:28,709 | INFO | MainThread | Skipping already processed file_id 1H8jSnkFRyodArTCthCUM0x-bRKgFc_ev from raw row 5.
2026-03-30 18:21:28,778 | INFO | MainThread | Skipping already processed file_id 1K0sufFO8OIa3QRdZKi3oJO8AJDOJOyNl from raw row 6.
2026-03-30 18:21:28,788 | INFO | MainThread | Skipping already processed file_id 1SiOg1KPREYFrNpzL1WpaSjhdd2Gt3yjZ from raw row 7.
2026-03-30 18:21:28,793 | INFO | MainThread | Skipping already processed file_id 1KW-qRDjDcQ40XnwOmvUXDm1d2UfBge3F from raw row 8.
2026-03-30 18:21:28,869 | INFO | MainThread | Skipping already processed file_id 1zYIGES2nVeCVLlzRecF7dpSWo9UjjQLj from raw row 8.
2026-03-30 18:21:28,906 | INFO | MainThread | Skipping already processed file_id 1ZytB2xziuPp8Tr_tWnsfDIUsDDdXFrvf from raw row 8.
2026-03-30 18:21:28,960 | INFO | MainThread | Skipping already processed file_id 1SeycN1TXlPODCssLpb4_OwtsD3Q_vqzA from raw row 8.
2026-03-30 18:21:28,965 | INFO | MainThread | Skipping already processed file_id 114Djf9YV8hVBuTPiChCAU2dlB8pw_TpQ from raw row 8.
2026-03-30 18:21:28,972 | INFO | MainThread | Raw rows found: 15
2026-03-30 18:21:28,973 | INFO | MainThread | Already processed submissions: 6
2026-03-30 18:21:28,975 | INFO | MainThread | Already processed drive file IDs: 11
2026-03-30 18:21:28,981 | INFO | MainThread | Already processed operation numbers: 6
2026-03-30 18:21:28,982 | INFO | MainThread | Pending submissions: 73
2026-03-30 18:21:28,984 | INFO | MainThread | Using model 'gpt-5-nano' with max_workers=8.
2026-03-30 18:21:29,063 | INFO | ThreadPoolExecutor-0_0 | file_cache is only supported with oauth2client<4.0.0
2026-03-30 18:21:29,063 | INFO | ThreadPoolExecutor-0_1 | file_cache is only supported with oauth2client<4.0.0
2026-03-30 18:21:29,155 | INFO | ThreadPoolExecutor-0_3 | file_cache is only supported with oauth2client<4.0.0
2026-03-30 18:21:29,158 | INFO | ThreadPoolExecutor-0_2 | file_cache is only supported with oauth2client<4.0.0
2026-03-30 18:21:29,248 | INFO | ThreadPoolExecutor-0_4 | file_cache is only supported with oauth2client<4.0.0
2026-03-30 18:21:29,248 | INFO | ThreadPoolExecutor-0_5 | file_cache is only supported with oauth2client<4.0.0
2026-03-30 18:21:29,307 | INFO | ThreadPoolExecutor-0_6 | file_cache is only supported with oauth2client<4.0.0
2026-03-30 18:21:29,448 | INFO | ThreadPoolExecutor-0_7 | file_cache is only supported with oauth2client<4.0.0
2026-03-30 18:21:43,828 | INFO | ThreadPoolExecutor-0_1 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:21:44,004 | INFO | MainThread | Completed raw row 9 with status 'ok'.
2026-03-30 18:21:44,200 | INFO | ThreadPoolExecutor-0_6 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:21:44,264 | INFO | MainThread | Completed raw row 9 with status 'ok'.
2026-03-30 18:21:46,241 | INFO | ThreadPoolExecutor-0_0 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:21:46,297 | INFO | MainThread | Completed raw row 9 with status 'ok'.
2026-03-30 18:21:47,107 | INFO | ThreadPoolExecutor-0_5 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:21:47,171 | INFO | MainThread | Completed raw row 9 with status 'ok'.
2026-03-30 18:21:47,292 | INFO | ThreadPoolExecutor-0_3 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:21:47,358 | INFO | MainThread | Completed raw row 9 with status 'ok'.
2026-03-30 18:21:49,090 | INFO | ThreadPoolExecutor-0_4 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:21:49,183 | INFO | MainThread | Completed raw row 9 with status 'ok'.
2026-03-30 18:21:49,971 | INFO | ThreadPoolExecutor-0_7 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:21:50,003 | INFO | ThreadPoolExecutor-0_2 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:21:50,212 | INFO | MainThread | Completed raw row 9 with status 'ok'.
2026-03-30 18:21:50,246 | INFO | MainThread | Completed raw row 9 with status 'ok'.
2026-03-30 18:21:54,093 | INFO | ThreadPoolExecutor-0_1 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:21:54,106 | INFO | MainThread | Completed raw row 9 with status 'ok'.
2026-03-30 18:21:55,432 | INFO | ThreadPoolExecutor-0_5 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:21:55,484 | INFO | MainThread | Completed raw row 10 with status 'ok'.
2026-03-30 18:21:56,537 | INFO | ThreadPoolExecutor-0_3 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:21:56,540 | INFO | MainThread | Completed raw row 10 with status 'ok'.
2026-03-30 18:21:58,609 | INFO | ThreadPoolExecutor-0_0 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:21:58,614 | INFO | MainThread | Completed raw row 10 with status 'ok'.
2026-03-30 18:21:58,725 | INFO | ThreadPoolExecutor-0_6 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:21:58,739 | INFO | MainThread | Completed raw row 9 with status 'ok'.
2026-03-30 18:22:00,707 | INFO | ThreadPoolExecutor-0_7 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:00,718 | INFO | MainThread | Completed raw row 10 with status 'ok'.
2026-03-30 18:22:01,888 | INFO | ThreadPoolExecutor-0_4 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:01,933 | INFO | MainThread | Completed raw row 10 with status 'ok'.
2026-03-30 18:22:04,505 | INFO | ThreadPoolExecutor-0_5 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:04,513 | INFO | MainThread | Completed raw row 10 with status 'ok'.
2026-03-30 18:22:06,053 | INFO | ThreadPoolExecutor-0_6 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:06,060 | INFO | MainThread | Completed raw row 11 with status 'ok'.
2026-03-30 18:22:06,577 | INFO | ThreadPoolExecutor-0_2 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:06,587 | INFO | MainThread | Completed raw row 10 with status 'ok'.
2026-03-30 18:22:08,670 | INFO | ThreadPoolExecutor-0_1 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:08,691 | INFO | MainThread | Completed raw row 10 with status 'ok'.
2026-03-30 18:22:08,966 | INFO | ThreadPoolExecutor-0_0 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:08,975 | INFO | MainThread | Completed raw row 10 with status 'ok'.
2026-03-30 18:22:09,925 | INFO | ThreadPoolExecutor-0_3 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:09,942 | INFO | MainThread | Completed raw row 10 with status 'ok'.
2026-03-30 18:22:10,470 | INFO | ThreadPoolExecutor-0_4 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:10,474 | INFO | MainThread | Completed raw row 11 with status 'ok'.
2026-03-30 18:22:13,173 | INFO | ThreadPoolExecutor-0_5 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:13,370 | INFO | MainThread | Completed raw row 11 with status 'ok'.
2026-03-30 18:22:15,438 | INFO | ThreadPoolExecutor-0_7 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:15,449 | INFO | MainThread | Completed raw row 11 with status 'ok'.
2026-03-30 18:22:16,842 | INFO | ThreadPoolExecutor-0_2 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:16,851 | INFO | MainThread | Completed raw row 11 with status 'ok'.
2026-03-30 18:22:18,553 | INFO | ThreadPoolExecutor-0_6 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:18,624 | INFO | MainThread | Completed raw row 11 with status 'ok'.
2026-03-30 18:22:19,623 | INFO | ThreadPoolExecutor-0_0 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:19,643 | INFO | MainThread | Completed raw row 11 with status 'ok'.
2026-03-30 18:22:20,009 | INFO | ThreadPoolExecutor-0_3 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:20,020 | INFO | MainThread | Completed raw row 11 with status 'ok'.
2026-03-30 18:22:20,704 | INFO | ThreadPoolExecutor-0_1 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:20,711 | INFO | MainThread | Completed raw row 11 with status 'ok'.
2026-03-30 18:22:23,598 | INFO | ThreadPoolExecutor-0_4 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:23,607 | INFO | MainThread | Completed raw row 11 with status 'ok'.
2026-03-30 18:22:23,808 | INFO | ThreadPoolExecutor-0_5 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:23,832 | INFO | MainThread | Completed raw row 12 with status 'ok'.
2026-03-30 18:22:26,740 | INFO | ThreadPoolExecutor-0_7 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:26,777 | INFO | MainThread | Completed raw row 12 with status 'ok'.
2026-03-30 18:22:27,552 | INFO | ThreadPoolExecutor-0_6 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:27,653 | INFO | MainThread | Completed raw row 12 with status 'ok'.
2026-03-30 18:22:29,151 | INFO | ThreadPoolExecutor-0_2 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:29,163 | INFO | MainThread | Completed raw row 12 with status 'ok'.
2026-03-30 18:22:30,666 | INFO | ThreadPoolExecutor-0_3 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:30,747 | INFO | MainThread | Completed raw row 12 with status 'ok'.
2026-03-30 18:22:31,349 | INFO | ThreadPoolExecutor-0_1 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:31,357 | INFO | MainThread | Completed raw row 12 with status 'ok'.
2026-03-30 18:22:32,365 | INFO | ThreadPoolExecutor-0_4 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:32,377 | INFO | MainThread | Completed raw row 12 with status 'ok'.
2026-03-30 18:22:32,445 | INFO | ThreadPoolExecutor-0_0 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:32,456 | INFO | MainThread | Completed raw row 12 with status 'ok'.
2026-03-30 18:22:36,548 | INFO | ThreadPoolExecutor-0_5 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:36,596 | INFO | MainThread | Completed raw row 12 with status 'ok'.
2026-03-30 18:22:36,664 | INFO | ThreadPoolExecutor-0_7 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:36,689 | INFO | MainThread | Completed raw row 12 with status 'ok'.
2026-03-30 18:22:40,248 | INFO | ThreadPoolExecutor-0_2 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:40,255 | INFO | MainThread | Completed raw row 13 with status 'ok'.
2026-03-30 18:22:42,861 | INFO | ThreadPoolExecutor-0_4 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:42,867 | INFO | MainThread | Completed raw row 13 with status 'ok'.
2026-03-30 18:22:43,491 | INFO | ThreadPoolExecutor-0_3 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:43,498 | INFO | MainThread | Completed raw row 13 with status 'ok'.
2026-03-30 18:22:45,528 | INFO | ThreadPoolExecutor-0_6 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:45,532 | INFO | MainThread | Completed raw row 13 with status 'ok'.
2026-03-30 18:22:46,182 | INFO | ThreadPoolExecutor-0_1 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:46,255 | INFO | MainThread | Completed raw row 13 with status 'ok'.
2026-03-30 18:22:47,027 | INFO | ThreadPoolExecutor-0_0 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:47,095 | INFO | MainThread | Completed raw row 13 with status 'ok'.
2026-03-30 18:22:48,513 | INFO | ThreadPoolExecutor-0_2 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:48,527 | INFO | MainThread | Completed raw row 13 with status 'ok'.
2026-03-30 18:22:50,347 | INFO | ThreadPoolExecutor-0_5 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:50,373 | INFO | MainThread | Completed raw row 13 with status 'ok'.
2026-03-30 18:22:51,834 | INFO | ThreadPoolExecutor-0_7 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:51,846 | INFO | MainThread | Completed raw row 13 with status 'ok'.
2026-03-30 18:22:56,097 | INFO | ThreadPoolExecutor-0_6 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:56,109 | INFO | MainThread | Completed raw row 14 with status 'ok'.
2026-03-30 18:22:56,556 | INFO | ThreadPoolExecutor-0_3 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:56,570 | INFO | MainThread | Completed raw row 14 with status 'ok'.
2026-03-30 18:22:58,814 | INFO | ThreadPoolExecutor-0_4 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:58,825 | INFO | MainThread | Completed raw row 13 with status 'ok'.
2026-03-30 18:22:59,170 | INFO | ThreadPoolExecutor-0_1 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:59,177 | INFO | MainThread | Completed raw row 14 with status 'ok'.
2026-03-30 18:22:59,572 | INFO | ThreadPoolExecutor-0_2 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:22:59,580 | INFO | MainThread | Completed raw row 14 with status 'ok'.
2026-03-30 18:23:01,170 | INFO | ThreadPoolExecutor-0_0 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:23:01,187 | INFO | MainThread | Completed raw row 14 with status 'ok'.
2026-03-30 18:23:03,016 | INFO | ThreadPoolExecutor-0_3 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:23:03,025 | INFO | MainThread | Completed raw row 14 with status 'ok'.
2026-03-30 18:23:05,400 | INFO | ThreadPoolExecutor-0_6 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:23:05,416 | INFO | MainThread | Completed raw row 14 with status 'ok'.
2026-03-30 18:23:06,488 | INFO | ThreadPoolExecutor-0_5 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:23:06,494 | INFO | MainThread | Completed raw row 14 with status 'ok'.
2026-03-30 18:23:08,487 | INFO | ThreadPoolExecutor-0_7 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:23:08,499 | INFO | MainThread | Completed raw row 14 with status 'blank_operation_number'.
2026-03-30 18:23:11,987 | INFO | ThreadPoolExecutor-0_2 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:23:11,996 | INFO | MainThread | Completed raw row 15 with status 'ok'.
2026-03-30 18:23:13,032 | INFO | ThreadPoolExecutor-0_4 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:23:13,044 | INFO | MainThread | Completed raw row 14 with status 'ok'.
2026-03-30 18:23:14,783 | INFO | ThreadPoolExecutor-0_0 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:23:14,792 | INFO | MainThread | Completed raw row 15 with status 'ok'.
2026-03-30 18:23:16,429 | INFO | ThreadPoolExecutor-0_1 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:23:16,440 | INFO | MainThread | Completed raw row 15 with status 'ok'.
2026-03-30 18:23:16,595 | INFO | ThreadPoolExecutor-0_6 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:23:16,607 | INFO | MainThread | Completed raw row 15 with status 'ok'.
2026-03-30 18:23:16,978 | INFO | ThreadPoolExecutor-0_5 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:23:16,985 | INFO | MainThread | Completed raw row 15 with status 'ok'.
2026-03-30 18:23:18,620 | INFO | ThreadPoolExecutor-0_3 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:23:18,624 | INFO | MainThread | Completed raw row 15 with status 'ok'.
2026-03-30 18:23:24,853 | INFO | ThreadPoolExecutor-0_0 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:23:24,857 | INFO | MainThread | Completed raw row 15 with status 'ok'.
2026-03-30 18:23:25,599 | INFO | ThreadPoolExecutor-0_2 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:23:25,604 | INFO | MainThread | Completed raw row 15 with status 'ok'.
2026-03-30 18:23:25,852 | INFO | ThreadPoolExecutor-0_4 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:23:25,857 | INFO | MainThread | Completed raw row 15 with status 'ok'.
2026-03-30 18:23:26,026 | INFO | ThreadPoolExecutor-0_7 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:23:26,030 | INFO | MainThread | Completed raw row 15 with status 'ok'.
2026-03-30 18:23:27,299 | INFO | ThreadPoolExecutor-0_5 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:23:27,307 | INFO | MainThread | Completed raw row 16 with status 'ok'.
2026-03-30 18:23:29,839 | INFO | ThreadPoolExecutor-0_1 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:23:29,843 | INFO | MainThread | Completed raw row 16 with status 'ok'.
2026-03-30 18:23:30,528 | INFO | ThreadPoolExecutor-0_6 | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
2026-03-30 18:23:30,533 | INFO | MainThread | Completed raw row 16 with status 'blank_operation_number'.
2026-03-30 18:23:30,935 | INFO | MainThread | Appended 73 processed rows into 'processed data'.
2026-03-30 18:28:38,272 | INFO | MainThread | Skipping already processed file_id 1HmYE2RPBlvhOep2c36MxIopQKGt2YE17 from raw row 2.
2026-03-30 18:28:38,273 | INFO | MainThread | Skipping already processed file_id 1z0YNXkfpNP0YnJ7vwJLhTR__EHour3b2 from raw row 3.
2026-03-30 18:28:38,274 | INFO | MainThread | Skipping already processed file_id 1j4ZTSIMHV6mgHa1d8aDGW8ZJX2V-oxZJ from raw row 4.
2026-03-30 18:28:38,274 | INFO | MainThread | Skipping already processed file_id 1H8jSnkFRyodArTCthCUM0x-bRKgFc_ev from raw row 5.
2026-03-30 18:28:38,274 | INFO | MainThread | Skipping already processed file_id 1K0sufFO8OIa3QRdZKi3oJO8AJDOJOyNl from raw row 6.
2026-03-30 18:28:38,274 | INFO | MainThread | Skipping already processed file_id 1SiOg1KPREYFrNpzL1WpaSjhdd2Gt3yjZ from raw row 7.
2026-03-30 18:28:38,274 | INFO | MainThread | Skipping already processed file_id 1KW-qRDjDcQ40XnwOmvUXDm1d2UfBge3F from raw row 8.
2026-03-30 18:28:38,274 | INFO | MainThread | Skipping already processed file_id 1zYIGES2nVeCVLlzRecF7dpSWo9UjjQLj from raw row 8.
2026-03-30 18:28:38,276 | INFO | MainThread | Skipping already processed file_id 1ZytB2xziuPp8Tr_tWnsfDIUsDDdXFrvf from raw row 8.
2026-03-30 18:28:38,276 | INFO | MainThread | Skipping already processed file_id 1SeycN1TXlPODCssLpb4_OwtsD3Q_vqzA from raw row 8.
2026-03-30 18:28:38,276 | INFO | MainThread | Skipping already processed file_id 114Djf9YV8hVBuTPiChCAU2dlB8pw_TpQ from raw row 8.
2026-03-30 18:28:38,276 | INFO | MainThread | Raw rows found: 15
2026-03-30 18:28:38,277 | INFO | MainThread | Already processed submissions: 6
2026-03-30 18:28:38,277 | INFO | MainThread | Already processed drive file IDs: 11
2026-03-30 18:28:38,278 | INFO | MainThread | Already processed operation numbers: 6
2026-03-30 18:28:38,278 | INFO | MainThread | Pending submissions: 73
2026-03-30 18:28:38,279 | INFO | MainThread | Using model 'gpt-5-mini' with max_workers=8.
2026-03-30 18:28:38,602 | INFO | ThreadPoolExecutor-0_0 | file_cache is only supported with oauth2client<4.0.0
